threshold,mecA_TP,mecA_FP,mecA_TN,mecA_FN,lukF_TP,lukF_FP,lukF_TN,lukF_FN,lukS_TP,lukS_FP,lukS_TN,lukS_FN,mecA_sensitivity,mecA_specificity,lukF_sensitivity,lukF_specificity,lukS_sensitivity,lukS_specificity,mean_estimated_coverage,n_sequence_used,reads_used
0.65,124,3,259,5,45,1,345,0,44,1,345,1,0.961240310077519,0.988549618320611,1,0.997109826589595,0.977777777777778,0.997109826589595,6.45146549050055,900,2000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,9.66276932773109,900,3000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,900,4000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,900,5000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,900,6000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,900,7000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,900,8000
0.65,92,2,260,37,37,1,345,8,34,1,345,11,0.713178294573643,0.99236641221374,0.822222222222222,0.997109826589595,0.755555555555556,0.997109826589595,3.22333158385093,all,1000
0.65,123,3,259,6,45,1,345,0,44,1,345,1,0.953488372093023,0.988549618320611,1,0.997109826589595,0.977777777777778,0.997109826589595,6.45146549050055,all,2000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,9.66276932773109,all,3000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,all,4000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,all,5000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,all,6000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,all,7000
0.65,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,all,8000
0.7,83,2,260,46,29,0,346,16,27,1,345,18,0.643410852713178,0.99236641221374,0.644444444444445,1,0.6,0.997109826589595,3.22333158385093,100,1000
0.7,121,3,259,8,43,1,345,2,42,1,345,3,0.937984496124031,0.988549618320611,0.955555555555556,0.997109826589595,0.933333333333333,0.997109826589595,6.45146549050055,100,2000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,100,3000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,100,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,100,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,100,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,100,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,100,8000
0.7,84,1,261,45,32,0,346,13,27,0,346,18,0.651162790697675,0.99618320610687,0.711111111111111,1,0.6,1,3.22333158385093,200,1000
0.7,122,3,259,7,43,0,346,2,42,1,345,3,0.945736434108527,0.988549618320611,0.955555555555556,1,0.933333333333333,0.997109826589595,6.45146549050055,200,2000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,200,3000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,200,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,200,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,200,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,200,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,200,8000
0.7,86,2,260,43,30,1,345,15,28,0,346,17,0.666666666666667,0.99236641221374,0.666666666666667,0.997109826589595,0.622222222222222,1,3.22333158385093,300,1000
0.7,123,3,259,6,43,1,345,2,43,0,346,2,0.953488372093023,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,1,6.45146549050055,300,2000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,9.66276932773109,300,3000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,300,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,300,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,300,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,300,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,300,8000
0.7,83,2,260,46,31,1,345,14,28,0,346,17,0.643410852713178,0.99236641221374,0.688888888888889,0.997109826589595,0.622222222222222,1,3.22333158385093,400,1000
0.7,121,3,259,8,44,1,345,1,43,1,345,2,0.937984496124031,0.988549618320611,0.977777777777778,0.997109826589595,0.955555555555556,0.997109826589595,6.45146549050055,400,2000
0.7,128,3,259,1,45,1,345,0,45,1,345,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,400,3000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,400,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,400,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,400,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,400,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,400,8000
0.7,83,2,260,46,30,0,346,15,29,0,346,16,0.643410852713178,0.99236641221374,0.666666666666667,1,0.644444444444445,1,3.22333158385093,500,1000
0.7,122,3,259,7,43,1,345,2,42,0,346,3,0.945736434108527,0.988549618320611,0.955555555555556,0.997109826589595,0.933333333333333,1,6.45146549050055,500,2000
0.7,128,3,259,1,45,1,345,0,45,1,345,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,500,3000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,12.906317971319,500,4000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,16.1235362659847,500,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,500,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,500,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,500,8000
0.7,79,2,260,50,31,0,346,14,28,0,346,17,0.612403100775194,0.99236641221374,0.688888888888889,1,0.622222222222222,1,3.22333158385093,600,1000
0.7,121,3,259,8,43,1,345,2,43,1,345,2,0.937984496124031,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,0.997109826589595,6.45146549050055,600,2000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,600,3000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,12.906317971319,600,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,600,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,600,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,600,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,600,8000
0.7,84,2,260,45,30,0,346,15,29,0,346,16,0.651162790697675,0.99236641221374,0.666666666666667,1,0.644444444444445,1,3.22333158385093,700,1000
0.7,121,3,259,8,43,1,345,2,43,0,346,2,0.937984496124031,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,1,6.45146549050055,700,2000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,700,3000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,12.906317971319,700,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,700,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,700,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,700,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,700,8000
0.7,83,2,260,46,30,0,346,15,29,0,346,16,0.643410852713178,0.99236641221374,0.666666666666667,1,0.644444444444445,1,3.22333158385093,800,1000
0.7,121,3,259,8,43,1,345,2,43,1,345,2,0.937984496124031,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,0.997109826589595,6.45146549050055,800,2000
0.7,128,3,259,1,45,1,345,0,45,1,345,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,800,3000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,12.906317971319,800,4000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,16.1235362659847,800,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,800,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,800,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,800,8000
0.7,84,2,260,45,30,1,345,15,28,0,346,17,0.651162790697675,0.99236641221374,0.666666666666667,0.997109826589595,0.622222222222222,1,3.22333158385093,900,1000
0.7,122,3,259,7,43,1,345,2,43,0,346,2,0.945736434108527,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,1,6.45146549050055,900,2000
0.7,128,3,259,1,45,1,345,0,45,1,345,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,900,3000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,12.906317971319,900,4000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,16.1235362659847,900,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,900,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,900,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,900,8000
0.7,83,2,260,46,30,0,346,15,28,0,346,17,0.643410852713178,0.99236641221374,0.666666666666667,1,0.622222222222222,1,3.22333158385093,all,1000
0.7,121,3,259,8,43,1,345,2,43,0,346,2,0.937984496124031,0.988549618320611,0.955555555555556,0.997109826589595,0.955555555555556,1,6.45146549050055,all,2000
0.7,128,3,259,1,45,1,345,0,45,1,345,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,0.997109826589595,9.66276932773109,all,3000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,12.906317971319,all,4000
0.7,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,16.1235362659847,all,5000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,19.3593097332846,all,6000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,all,7000
0.7,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,all,8000
0.75,64,2,260,65,26,0,346,19,20,0,346,25,0.496124031007752,0.99236641221374,0.577777777777778,1,0.444444444444444,1,3.22333158385093,100,1000
0.75,120,2,260,9,42,0,346,3,41,0,346,4,0.930232558139535,0.99236641221374,0.933333333333333,1,0.911111111111111,1,6.45146549050055,100,2000
0.75,126,3,259,3,45,0,346,0,45,1,345,0,0.976744186046512,0.988549618320611,1,1,1,0.997109826589595,9.66276932773109,100,3000
0.75,129,3,259,0,45,0,346,0,45,1,345,0,1,0.988549618320611,1,1,1,0.997109826589595,12.906317971319,100,4000
0.75,129,3,259,0,45,0,346,0,45,1,345,0,1,0.988549618320611,1,1,1,0.997109826589595,16.1235362659847,100,5000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,19.3593097332846,100,6000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,100,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,100,8000
0.75,75,1,261,54,27,0,346,18,23,0,346,22,0.581395348837209,0.99618320610687,0.6,1,0.511111111111111,1,3.22333158385093,200,1000
0.75,119,2,260,10,41,0,346,4,41,0,346,4,0.922480620155039,0.99236641221374,0.911111111111111,1,0.911111111111111,1,6.45146549050055,200,2000
0.75,128,3,259,1,45,0,346,0,45,0,346,0,0.992248062015504,0.988549618320611,1,1,1,1,9.66276932773109,200,3000
0.75,129,3,259,0,45,0,346,0,45,0,346,0,1,0.988549618320611,1,1,1,1,12.906317971319,200,4000
0.75,129,3,259,0,45,0,346,0,45,0,346,0,1,0.988549618320611,1,1,1,1,16.1235362659847,200,5000
0.75,129,4,258,0,45,1,345,0,45,0,346,0,1,0.984732824427481,1,0.997109826589595,1,1,19.3593097332846,200,6000
0.75,129,4,258,0,45,1,345,0,45,0,346,0,1,0.984732824427481,1,0.997109826589595,1,1,22.5894987385824,200,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,200,8000
0.75,70,1,261,59,26,0,346,19,23,0,346,22,0.542635658914729,0.99618320610687,0.577777777777778,1,0.511111111111111,1,3.22333158385093,300,1000
0.75,121,3,259,8,42,0,346,3,41,0,346,4,0.937984496124031,0.988549618320611,0.933333333333333,1,0.911111111111111,1,6.45146549050055,300,2000
0.75,128,3,259,1,45,1,345,0,45,0,346,0,0.992248062015504,0.988549618320611,1,0.997109826589595,1,1,9.66276932773109,300,3000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,12.906317971319,300,4000
0.75,129,4,258,0,45,1,345,0,45,0,346,0,1,0.984732824427481,1,0.997109826589595,1,1,16.1235362659847,300,5000
0.75,129,4,258,0,45,1,345,0,45,0,346,0,1,0.984732824427481,1,0.997109826589595,1,1,19.3593097332846,300,6000
0.75,129,4,258,0,45,1,345,0,45,0,346,0,1,0.984732824427481,1,0.997109826589595,1,1,22.5894987385824,300,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,300,8000
0.75,67,0,262,62,25,0,346,20,22,0,346,23,0.51937984496124,1,0.555555555555556,1,0.488888888888889,1,3.22333158385093,400,1000
0.75,120,3,259,9,42,0,346,3,42,0,346,3,0.930232558139535,0.988549618320611,0.933333333333333,1,0.933333333333333,1,6.45146549050055,400,2000
0.75,127,3,259,2,45,1,345,0,45,0,346,0,0.984496124031008,0.988549618320611,1,0.997109826589595,1,1,9.66276932773109,400,3000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,12.906317971319,400,4000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,16.1235362659847,400,5000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,19.3593097332846,400,6000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,22.5894987385824,400,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,400,8000
0.75,67,0,262,62,27,0,346,18,22,0,346,23,0.51937984496124,1,0.6,1,0.488888888888889,1,3.22333158385093,500,1000
0.75,118,2,260,11,42,0,346,3,41,0,346,4,0.914728682170543,0.99236641221374,0.933333333333333,1,0.911111111111111,1,6.45146549050055,500,2000
0.75,127,3,259,2,45,0,346,0,45,0,346,0,0.984496124031008,0.988549618320611,1,1,1,1,9.66276932773109,500,3000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,12.906317971319,500,4000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,16.1235362659847,500,5000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,19.3593097332846,500,6000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,22.5894987385824,500,7000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,25.8102185869565,500,8000
0.75,65,0,262,64,25,0,346,20,22,0,346,23,0.503875968992248,1,0.555555555555556,1,0.488888888888889,1,3.22333158385093,600,1000
0.75,117,2,260,12,41,0,346,4,41,0,346,4,0.906976744186047,0.99236641221374,0.911111111111111,1,0.911111111111111,1,6.45146549050055,600,2000
0.75,127,3,259,2,45,1,345,0,45,0,346,0,0.984496124031008,0.988549618320611,1,0.997109826589595,1,1,9.66276932773109,600,3000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,12.906317971319,600,4000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,16.1235362659847,600,5000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,19.3593097332846,600,6000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,22.5894987385824,600,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,600,8000
0.75,64,0,262,65,27,0,346,18,22,0,346,23,0.496124031007752,1,0.6,1,0.488888888888889,1,3.22333158385093,700,1000
0.75,120,2,260,9,42,0,346,3,41,0,346,4,0.930232558139535,0.99236641221374,0.933333333333333,1,0.911111111111111,1,6.45146549050055,700,2000
0.75,127,3,259,2,45,1,345,0,45,0,346,0,0.984496124031008,0.988549618320611,1,0.997109826589595,1,1,9.66276932773109,700,3000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,12.906317971319,700,4000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,16.1235362659847,700,5000
0.75,129,3,259,0,45,1,345,0,45,0,346,0,1,0.988549618320611,1,0.997109826589595,1,1,19.3593097332846,700,6000
0.75,129,3,259,0,45,1,345,0,45,1,345,0,1,0.988549618320611,1,0.997109826589595,1,0.997109826589595,22.5894987385824,700,7000
0.75,129,4,258,0,45,1,345,0,45,1,345,0,1,0.984732824427481,1,0.997109826589595,1,0.997109826589595,25.8102185869565,700,8000
0.75,68,0,262,61,26,0,346,19,22,0,346,23,0.527131782945737,1,0.577777777777778,1,0.488888888888889,1,3.22333158385093,800,1000
0.75,120,2,260,9,42,0,346,3,41,0,346,4,0.930232558139535,0.99236641221374,0.933333333333333,1,0.911111111111111,1,6.45146549050055,800,2000
